id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
7.1065913141866e+17,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,5cbdab68,216a875f,eb27571d,1,3,23454,320,50,2688,1,33,100177,212
1.116541861383e+19,0,14102218,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,660c4ea4,76dc4769,1,0,16208,320,50,1800,3,167,100079,23
5.26319717871691e+18,0,14102513,1002,0,acc6cd52,a53257d3,50e219e0,ecad2386,7801e8d9,07d7df22,a99f214a,523ce1cc,17219cea,0,0,22313,320,50,2573,0,419,-1,178
1.31999810898622e+19,1,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,e9b8d8d7,1,0,15699,320,50,1722,0,35,-1,79
5.45350220048368e+18,1,14102409,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bf2f7567,78d9bd10,1,0,15701,320,50,1722,0,35,100083,79
1.44681100774772e+19,0,14102909,1002,0,805d7074,3a1a5671,50e219e0,ecad2386,7801e8d9,07d7df22,dfc67c1a,dfba0d0b,0f5e1f05,0,0,23764,300,50,2724,0,33,100084,253
1.16110931375723e+19,1,14102103,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b536b9b7,d4897fef,1,0,19950,320,50,1800,3,167,100075,23
1.32889253983256e+19,0,14102108,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,97d09878,cb490192,1,0,16208,320,50,1800,3,167,100074,23
6.03496107362637e+18,0,14102513,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,398a0771,0bcabeaf,1,3,21801,320,50,2515,1,161,100192,71
4.944266690213e+18,0,14102415,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f7b8234e,d9a2d3a9,1,0,16615,320,50,1863,3,39,-1,23
1.61797574681151e+19,1,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bef11819,36d749e5,1,0,15705,320,50,1722,0,35,-1,79
5.77327185863791e+18,0,14102411,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,56aafe75,5ec45883,1,0,19772,320,50,2227,0,679,100077,48
1.29484016462364e+19,0,14102718,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e53ac9cd,f39b265e,1,0,19016,300,250,2162,2,39,-1,33
5.73937151792302e+18,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,0e449d9d,4570efb4,d42e625d,1,0,23144,320,50,2665,0,35,-1,221
4.71170619477187e+18,0,14103011,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b3791895,277e7b8c,1,0,23997,320,50,2748,0,35,100131,79
1.35180686486569e+19,0,14102208,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,11f93daf,115cf0bf,89416188,1,0,454,320,50,122,3,1319,-1,15
5.98893724042548e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,d3d4d8d0,1f0bc64f,1,0,23221,320,50,2676,0,35,-1,221
1.301341303716e+19,0,14102721,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ea8d524a,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.08639742063718e+19,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,47d6663c,542422a7,1,0,16685,320,50,1092,3,811,100156,61
1.50788217706549e+19,0,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,5da6f785,0a739ea1,1,2,22738,320,50,2636,0,47,100111,70
4.34873516565639e+18,0,14102701,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba013dfe,43c5f09f,1,0,19665,320,50,2253,2,303,-1,52
4.19337626206754e+18,1,14102403,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef5664fb,6332421a,1,0,15705,320,50,1722,0,35,-1,79
1.3000619109456e+19,0,14102117,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2edf5a48,6e1e2240,1,0,16208,320,50,1800,3,167,-1,23
7.63208204114364e+18,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c30489f3,2ea4f8ba,1,0,20395,320,50,2340,3,41,100111,159
1.41393740292748e+19,0,14102802,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,9ded6761,e3bb76b5,1,0,21611,320,50,2480,3,297,100111,61
1.25525507447894e+19,0,14102807,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b74fde08,76dc4769,1,0,22681,320,50,2528,0,39,100075,221
8.91530585195384e+18,0,14102805,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,8251f8d2,43b3cdc6,e8c7729d,4,0,21327,320,50,2453,0,171,100135,91
1.14358755636373e+19,0,14102512,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,c5d12a34,4f3e064a,1,0,17016,320,50,1873,3,39,100059,23
1.79771862510727e+19,0,14102212,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,00565ab8,86030d43,1,0,20215,320,50,2316,0,167,100075,16
8.14008290855552e+18,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,a99f214a,9a82e101,1f0bc64f,1,0,21675,320,50,2495,2,167,100176,23
1.61155881217694e+19,0,14103017,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a93c05e1,3bd9e8e7,1,0,22676,320,50,2616,0,35,100083,51
1.44869937775058e+19,0,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ebe04997,289f5dac,1,3,21838,320,50,2505,0,169,100176,17
5.29192475051111e+18,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,3a40efd8,a20d66f1,1,0,21611,320,50,2480,3,297,100111,61
1.24364279929463e+19,0,14102212,1005,1,f42b9119,9179db90,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9820a737,81b42528,1,0,20366,320,50,2333,0,39,100210,157
6.23959375681357e+18,1,14102111,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed18ce8a,04f5b394,1,0,15702,320,50,1722,0,35,-1,79
1.55552909073942e+19,0,14102705,1002,0,87cb5f55,1230bd67,50e219e0,ecad2386,7801e8d9,07d7df22,fd0b8508,5a3ec839,911a3c09,0,0,17566,320,50,479,3,39,-1,23
1.06396406923083e+19,0,14102510,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b30eb247,76dc4769,1,0,20005,320,50,2283,0,163,-1,95
2.96747179590995e+18,0,14102411,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,49c321ce,91a0e18d,1b13b020,1,0,20395,320,50,2340,0,33,100111,159
5.20345566435321e+18,0,14102812,1005,0,a831e579,8a429b45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,a326aa30,1,0,22268,320,50,2566,3,815,100156,42
7.94803464701433e+17,0,14102807,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5a5d0426,e5c6e4b1,1,0,22683,320,50,2528,0,39,100075,221
1.74569548381883e+19,0,14102912,1005,0,6ec06dbd,d262cf1e,8fd0aea4,ecad2386,7801e8d9,07d7df22,a99f214a,f46f0a98,c3f7117b,1,0,23626,320,50,2707,3,937,100156,61
9.0236060081725e+18,0,14102304,1005,0,97c9ac6a,5baa6f69,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,3707f090,8a4875bd,1,0,15701,320,50,1722,0,35,100084,79
1.07107848365469e+19,0,14102217,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fcf966e6,8a4875bd,1,0,21883,320,50,2526,0,35,100075,221
1.23068981460817e+19,1,14102509,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2e3ec9d7,be87996b,1,2,18094,320,50,2060,3,39,100048,23
1.59190563112546e+19,0,14102211,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7c1bc7e2,160b211b,1,0,21770,320,50,2507,0,35,100177,157
1.19109087941541e+19,0,14102620,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,510682db,84ebbcd4,1,0,18095,320,50,2060,3,39,-1,23
5.32305176182098e+18,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,01435fd2,36b67a2a,1,0,22516,320,50,2597,1,167,100004,71
5.51537356054051e+18,0,14103014,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,170346f2,c1da97a8,66960a7d,0,0,21789,320,50,2512,2,291,-1,52
2.5514700845956e+18,0,14102220,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87ca8b01,620311f4,1,0,20352,320,50,2333,0,39,100055,157
1.1202997712649e+19,0,14102307,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c3e1d6ad,d787e91b,1,0,17583,320,50,1991,2,39,-1,33
7.66154804864067e+18,0,14102116,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5178e7ea,76dc4769,1,0,16208,320,50,1800,3,167,100079,23
2.39776672457298e+18,0,14102405,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,36b0676b,cd5b1559,1,2,452,320,50,122,3,1327,-1,15
1.29825846165675e+19,0,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7189c549,40e56cdb,1,0,15704,320,50,1722,0,35,100084,79
6.18299889242923e+17,0,14102904,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,77c99c05,496515fa,1,3,21189,320,50,2424,1,161,100190,71
1.5638328868683e+19,0,14102213,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3891505d,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
3.58878242723555e+18,0,14102404,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,d25693ce,1,0,15699,320,50,1722,0,35,-1,79
9.08238781910166e+18,0,14103010,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49721479,8571106b,1,0,18920,320,50,2150,0,169,100105,104
6.24399185975806e+18,0,14102701,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d440be66,81892725,1,0,17037,320,50,1934,2,39,-1,16
4.66874560388009e+18,0,14102723,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,902f7482,d4897fef,1,0,16208,320,50,1800,3,167,100075,23
1.12311299080275e+19,0,14102814,1005,0,e2547d3b,986e2317,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,8a058c2c,d787e91b,1,0,8330,320,50,761,3,175,100075,23
1.77076038849117e+19,1,14102411,1002,0,d1a51189,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0cedba8c,fd610300,0e88538f,0,0,17566,320,50,479,3,39,100081,23
1.58307294864659e+19,0,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1d7693be,8a4875bd,1,0,23160,320,50,2667,0,35,100188,221
1.14949555558775e+19,0,14102822,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,30eb46ae,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
1.81781354182884e+19,0,14102204,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1afbefd1,36d749e5,1,0,21726,320,50,2502,0,35,-1,221
1.70401674923856e+19,0,14102902,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,829c391e,a9a7b3d8,1,0,8330,320,50,761,3,175,100079,23
1.5293464650766e+19,0,14103000,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fa77cbb,d6e0e6ff,1,0,15699,320,50,1722,0,35,-1,79
6.04351159554944e+18,0,14102409,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,3b390471,e2ffaf0e,7abbbd5c,1,0,21562,320,50,2476,2,167,-1,23
4.86870144682034e+18,0,14103018,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c3a44ed5,56e6ab1d,1,0,17264,320,50,1872,3,39,100173,23
3.23448201857702e+18,1,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,1b2e59a6,3eacef83,89416188,1,0,4687,320,50,423,2,39,100148,32
7.57296133847722e+18,0,14103014,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1dcdec35,ad328c4d,1,0,22850,320,50,2645,3,35,100103,23
1.54193884142153e+19,0,14102209,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b4e7994,1f0bc64f,1,0,21769,320,50,2507,0,35,-1,157
8.8444550376287e+18,0,14102503,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,98262811,8bfcd3c6,1,0,20394,320,50,2340,3,41,100111,159
4.10413810231228e+18,0,14102503,1005,0,3644875a,76e3098b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,87f87103,be6db1d7,1,0,17239,320,50,1973,3,39,100148,23
9.64068443656937e+18,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,149eaaa6,c144e605,1,0,20633,320,50,2374,3,39,-1,23
1.65178980332894e+19,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,e83c553f,9ee2ab36,1,2,23804,320,50,2726,3,803,-1,229
8.92183503939227e+18,0,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,05775afa,a6f5452c,4ea23a13,1,0,16688,320,50,1873,3,39,-1,23
1.65815097651321e+19,0,14102413,1002,0,85f751fd,c4e18dd6,50e219e0,9f41cdad,7801e8d9,07d7df22,c903710a,ac67e7c0,862233dd,0,0,15708,320,50,1722,0,35,-1,79
1.06298633239898e+19,0,14102500,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5bba872b,d6e0e6ff,1,0,15701,320,50,1722,0,35,100084,79
1.45192160709478e+19,0,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,cd6f10c1,e45c0c27,1,2,23224,320,50,2676,0,299,100176,221
1.7179928543827e+19,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7fa4ca9c,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
1.14001228763162e+19,0,14102923,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16daca2e,6ac9eb05,1,0,19772,320,50,2227,0,935,-1,48
1.42765470658863e+19,0,14102502,1005,0,85f751fd,c4e18dd6,50e219e0,08b5f605,33da2e74,dc97ec06,a99f214a,e6c4c8cf,cad4c01d,1,0,20392,320,50,2340,3,41,100111,159
8.71733616408517e+18,0,14102705,1002,0,5e44f66a,734324a0,50e219e0,ecad2386,7801e8d9,07d7df22,0ee5ae6b,405f4aa0,6f856677,0,0,21412,320,50,2467,2,167,100077,23
1.64952559770951e+19,0,14102311,1005,1,85f751fd,c4e18dd6,50e219e0,1c4c71ef,2347f47a,0f2161f8,40daacb1,dd6b6b8c,1f0bc64f,1,0,20476,320,50,2348,3,427,100003,61
1.14553545982352e+19,0,14102122,1005,0,85f751fd,c4e18dd6,50e219e0,fc46e1c5,2347f47a,0f2161f8,a99f214a,02a949b4,365e64e3,1,0,377,320,50,112,3,1319,100148,15
1.47023768507304e+19,0,14102813,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,63a4f2e0,61761ee1,1,0,17262,320,50,1872,3,39,-1,23
1.80438221634879e+18,0,14102902,1002,0,a0a4523d,6a9dcbd8,50e219e0,ecad2386,7801e8d9,07d7df22,ea09b6ff,b295965c,f5579319,0,0,23438,320,50,2684,2,1327,100013,52
7.13128154875517e+18,0,14102820,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4c220ec5,8a4875bd,1,0,23405,320,50,2682,1,419,100084,212
1.3426031994594e+19,0,14102822,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d8a3218d,0bcabeaf,1,0,21189,320,50,2424,1,161,100189,71
6.36847801974802e+18,0,14102223,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3265f751,3937b3bf,1,0,21883,320,50,2526,0,35,100074,221
1.47283384566828e+19,0,14102810,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,8571106b,1,0,17753,320,50,1993,2,1063,-1,33
8.62774232060428e+18,0,14102514,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c82f7f50,76dc4769,1,0,8330,320,50,761,3,175,100075,23
1.4478194626701e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,c743495f,2347f47a,0f2161f8,a99f214a,d82ab132,7f015023,1,0,23804,320,50,2726,3,803,-1,229
9.72051156445263e+18,1,14102704,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,08692b19,d787e91b,1,0,20215,320,50,2316,0,167,100081,16
1.83303810995448e+19,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,da03750e,4ea23a13,1,0,6563,320,50,572,2,39,-1,32
1.25235606391121e+19,0,14102817,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95f22362,8a4875bd,1,0,23100,320,50,2526,0,167,100077,221
1.54202599915453e+19,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,db2f9acd,b7e932e7,1,0,17026,320,50,1932,3,171,100191,71
1.22381757016977e+19,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,dfab5d40,1f0bc64f,1,0,4687,320,50,423,2,39,100148,32
1.66879700901272e+19,0,14102800,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f4b4f245,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
8.53063239820378e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,b20820e4,8a4875bd,1,0,23222,320,50,2676,0,35,100176,221
5.11785807105759e+17,0,14102607,1002,0,a0a4523d,6a9dcbd8,50e219e0,ecad2386,7801e8d9,07d7df22,9dff8422,929df89a,072c9f1e,0,0,21413,320,50,2467,2,167,100077,23
1.12120873662997e+19,1,14102410,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5809066,b7c5bc1f,1,0,4687,320,50,423,2,39,-1,32
1.66268846690367e+19,0,14102221,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,1894de89,dfeda01b,1,0,17163,320,50,1955,3,163,100190,71
1.47471686436306e+19,0,14103021,1012,0,8ab5bdcf,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,3fe91d43,72aafd3d,1,0,19772,320,50,2227,0,935,100077,48
1.77381843221595e+19,0,14102216,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,03683bd4,1,0,9478,320,50,906,3,1451,100156,61
1.25154554495193e+19,1,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,bf58d161,9801dcd7,1,0,23160,320,50,2667,0,47,-1,221
2.10597863403325e+17,0,14102710,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,e1f89f01,36b67a2a,1,0,22516,320,50,2597,1,167,100003,71
2.64472422605544e+17,0,14102223,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,a7f3ffed,1b13b020,1,0,21950,320,50,2503,2,35,-1,90
